,smiles,LogLD
380,CC(C(=O)OCCN1CCN(CCOC(=O)C(C)c2cccc3ccccc23)CC1)c1cccc2ccccc12,1.987044318
381,COc1c(OP(=S)(OC)OC)cnn(C)c1=O,5.049593215
382,CCCCOCC(C)OCC(C)OCC(C)O,2.130269074
383,O=C(O)CSc1cccc2cccc(CCl)c12,2.028162791
384,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1ccc([N+](=O)[O-])cc1,2.360855855
385,CN(C)C1CC(c2ccccc2)c2ccccc21,3.129869249
386,CCOP(=O)(OCC)SCc1ccccc1,2.59592189
387,CC(=O)Nc1ccc(N)cc1,1.778674983
388,COC(C=Cc1ccccc1)OC,1.68278152
389,N/C(=N\Cc1ccccc1)N/C(N)=N/P(=O)(O)O,2.202867986
390,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1.786391993
391,CC(=O)OCCOC(C)=O,1.328640897
392,O=C1CCCCCN1,1.860011909
393,C=C1C(C)(C)C2(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)C2(Cl)Cl,4.012624242
394,CC(C)(N)CO,1.487664888
395,CCOC(C1=NCCCN1)c1ccc(Cl)c(Cl)c1,2.88996759
396,C#CCBr,3.351128737
397,CC(C)=NOC(=O)Nc1ccccc1,2.096273333
398,C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,2.546652068
399,Cc1cccc(C(=O)c2ccccc2)c1C,1.630824604
400,CN(C)CC#N,3.225939585
401,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,1.479016239
402,CCC=O,1.567297885
403,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,2.516073732
404,CCCCC(C)(C)O[Si](OC(C)(C)CCCC)(OC(C)(C)CCCC)OC(C)(C)CCCC,1.68914996
405,O=C(O)c1ccc(Cl)cc1,2.126517142
406,CCOC(=O)CN(C)N=O,1.562726942
407,COc1ccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,2.408728272
408,CCOP(=O)(/N=C(/C)O)SC,2.595928097
409,O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,4.930763156
410,CCCOC(=O)C1c2cc3c(cc2CC(C)C1C(=O)OCCC)OCO3,2.383123294
411,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.826777532
412,C=C(Cl)c1ccc([N+](=O)[O-])cc1,2.412600135
413,COP(=S)(OC)Oc1ccc(C#N)cc1,2.600676591
414,F[Si](F)(F)c1ccccc1,2.718651669
415,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],2.372023264
416,O=c1[nH]c2cc(Cl)ccc2o1,2.346816799
417,C=CCc1ccc(OC)cc1,2.080957744
418,CCCSC(=O)N(CCC)CCC,2.135060044
419,CCN(N=O)C(C)C,2.023678873
420,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.027539495
421,CC(c1ccc(C(F)(F)F)nc1)S(C)(=O)=NC#N,2.442904449
422,Cc1ccc(S(=O)(=O)O)cc1,2.16416375
423,CC(C)C=O,1.343429675
424,CC(Cc1ccccc1)NN,3.645263296
425,O=c1[nH]c2ccc(Br)cc2o1,2.330450301
426,O=S1(=O)CCCCO1,2.435117812
427,NCCOCCN,2.034948396
428,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,2.60626788
429,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.665930245
430,C=CC(=O)NC(C)(C)CS(=O)(=O)O,1.316453207
431,CC(O)C(=O)O,0.954575308
432,CC1(C)COC1=O,1.833190493
433,CC(C)COc1ccc2ccccc2c1,1.528585058
434,Oc1ccc2ccccc2c1,1.832548075
435,CC(CCN(C)C)N(C)C,2.284090685
436,O=C(O)C(F)(F)C(F)(F)F,1.966947371
437,O=NN1CCCCC1,2.756438311
438,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC,1.596469537
439,CC(C)CCO,1.529081285
440,CC(C)COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2)cc1,2.683470551
441,CCCCCCCC(=O)O,1.774654009
442,CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nc(C(F)(F)F)c(Cl)s1,2.959809451
443,NNC(=O)OC1CC2CCC(C1)N2C(=O)Oc1ccccc1,1.609713904
444,CCCCCCC(C)O,1.619864354
445,CCCCC(CC)COC(=O)OOC(C)(C)C,1.516486014
446,CCCCCCCCCCCC,1.231273216
447,Nc1cccc(Cl)c1,2.589888329
448,OCCOCCOc1ccccc1,1.764217605
449,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,4.812186301
450,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,2.102680068
451,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.041410757
452,O=[N+]([O-])C(Cl)(Cl)Cl,3.143953759
453,O=C(O)CCC(=O)OCCCCCc1ccc(Cl)cc1,2.422252729
454,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,1.764981983
455,N#CC(Br)(Br)C(N)=O,3.068661949
456,COc1ccccc1OC,2.089248662
457,COc1cccc(/C(O)=N/C2CC3CCC(C2)N3Cc2ccccc2)c1OC,3.41302363
458,Nc1ccc2ccc3cccc4ccc1c2c34,2.307617986
459,CCCCCN(C)N=O,3.035399717
460,NNC(=O)CSc1cc(Oc2ccccc2)ncn1,3.098991211
461,CCCCCCCc1ccccc1O,1.844651107
462,CN(Cc1ccccc1)N=O,3.921342487
463,O=S(=O)(O)c1c(O)ccc2ccccc12,1.849648012
464,Cc1cccc(N2CCN(CC=Cc3ccc4c(c3)CCC(=O)N4)CC2)c1,2.859125082
465,CCN1CC2CN(C)CC(C1)C2OC(=O)c1ccc(Cl)cc1,2.925783184
466,CC(=O)CC(=O)Nc1ccccc1,1.784914006
467,CC(Cl)C(=O)O,2.132435806
468,CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.301637583
469,CCOC(=O)CCCCCCCCC(=O)OCC,1.412178487
470,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,3.373746383
471,C#CCOc1cccc(O/C(O)=N/C)c1,3.13611361
472,O=[N+]([O-])C1(Br)COCOC1,2.668322416
473,C1CNCCN1,1.244998704
474,CCCCCCCC[Si](OCC)(OCC)OCC,1.441640713
475,CCCCCOC(C[n+]1ccccc1)c1ccc(C(C)C)cc1,3.096878048
476,O=C(C=Cc1ccccc1O)OC(=O)C=Cc1ccccc1O,2.312811826
477,COC(=O)C1CCCCC1,1.563949845
478,N#CCCC(Br)(C#N)CBr,2.616904
479,CC[N+](C)(CC)CCO,1.5772521
480,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,1.789093973
481,CC1(C)C2CCC1(C)C(OC(=O)CSC#N)C2,2.403750049
482,COc1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1Cl,4.550046326
483,COc1cc(C=O)ccc1O,1.648116028
484,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,2.661640504
485,CC(C#N)CCC#N,2.711783134
486,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,3.699436949
487,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,2.371842202
488,CCCC(=O)Oc1ccc(OC)cc1,1.756837393
489,c1ccc2c(c1)CCCC2,1.664885132
490,ClCCN(Cc1ccccc1)Cc1ccccc1,2.034394471
491,CCCCOC(CBr)c1ccc(C2CCCC2)cc1,3.114330704
492,C=C(C)CNc1ccc(C(C)C(=O)O)cc1,2.600644255
493,CCOP(C)(=O)SCCN(C(C)C)C(C)C,7.427120798
494,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])c(Cl)c1,3.813861088
495,CN1C(C(=O)Nc2ccccn2)=C(OC(=O)C(C)(C)C)c2sc(Cl)cc2S1(=O)=O,4.26797735
496,CCOP(=O)(OCC)SC[S+]([O-])CC,5.415502531
497,OCCN1CC1,3.070896117
498,O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl,1.743842805
499,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,2.069591184
500,CC(CCO)CCO,1.212311101
501,CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,1.502887346
502,[O-][S+]1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(Cl)ccc21,2.623226541
503,O=C(O)c1cc(Cl)ccc1O,2.83901774
504,O=C(CO)c1coc(=O)c2c(O)cccc12,2.944837859
505,O=C(Nc1ccc(O)cc1)c1ccccc1O,1.534076504
506,OC(CCl)CN1CCCN(CC(O)CCl)c2ccccc21,2.647720623
507,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)NCCS(=O)(=O)O,2.085229399
508,COc1ccc(OC)cc1,1.584098684
509,Oc1ccc(-c2ccccc2)cc1CN1CCOCC1,4.032367297
510,COP(=S)(OC)Oc1cnc2ccccc2n1,2.477523193
511,O=C(c1ccccc1)c1ccccc1,1.486083843
512,CCCCCCCC(=O)OC,1.273233932
513,CCCCCCc1ccc(C)cc1O,1.922255965
514,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,1.391361029
515,CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O,4.204562404
516,CCN(CC)c1ccccc1,2.280669757
517,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,3.209098067
518,CC(Cl)(Cl)Cl,1.12512868
519,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,4.070792682
520,OP(O)c1ccccc1,2.023853456
521,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,2.097253404
522,Nc1nc2cc(Br)ccc2o1,2.328448922
523,O=Cc1cccc(Oc2ccccc2)c1,2.210078457
524,C=CC1OCC2(CO1)COC(C=C)OC2,1.814954107
525,COC(=O)C(C)O,1.473403544
526,CC(c1ccccc1)c1ccc(O)cc1O,2.631979204
527,NC1CCC(CC2CCC(N)CC2)CC1,2.690516192
528,CCOC(=O)c1cnn(C)c1-n1cnc2ccccc2c1=O,2.229143497
529,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,1.507018846
530,CC(C)N(Sc1nc2ccccc2s1)C(C)C,1.709587931
531,NC12CC3CC(CC(C3)C1)C2,2.185827082
532,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.266025846
533,CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1,2.766834666
534,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,3.367126819
535,N#CC(Cl)(Cl)Cl,2.761591092
536,Cn1c(=O)c2c(ncn2C)n(C)c1=O,2.841077776
537,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.342716498
538,CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,1.796422064
539,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,3.66301031
540,CNNC,2.368941349
541,Nc1nc[nH]n1,1.153777419
542,C#CCOCC#C,2.242060852
543,c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,3.353427428
544,O=C(O)CO,1.56199887
545,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,1.960595444
546,CCCOC(=O)C1COc2ccccc2O1,1.474665956
547,O=C1C=CC(=O)N1c1cccc(N2C(=O)C=CC2=O)c1,2.291783544
548,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,2.758372799
549,Clc1cccc(C(Cl)(Cl)Cl)n1,2.333246075
550,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,1.862486187
551,CCCCN1CC(C)CN=C1C(OCC)c1ccccc1,2.518039905
552,CCCCCCOC(=O)CC#N,1.419576089
553,CC(C)(C)c1cc(CCC(=O)NCCN)cc(C(C)(C)C)c1O,2.312672268
554,CCCCC(CC)COP(Oc1ccccc1)Oc1ccccc1,1.942769723
555,ClCc1ccccc1,2.240851266
556,Cc1ccc(O)c([N+](=O)[O-])c1,1.658740857
557,O=C(CN1CC1)NCCCCCCCCNC(=O)CN1CC1,3.139797955
558,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,2.904548414
559,CC1=CCC(=C(C)C)CC1,1.491833739
560,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,2.275681942
561,CN(N=O)C1CCS(=O)(=O)C1,2.375878118
562,O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,2.162935371
563,CC1(C)SC2C(/N=C(\O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,2.04586688
564,CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,3.185837156
565,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,2.475117569
566,ClCC=CCCl,3.147513058
567,Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,3.102350254
568,CCN(CCC#N)c1ccccc1,1.556319948
569,CCOP(=S)(SCC)SCC,1.818339026
570,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,2.988673814
571,ClCCN(CCCl)c1ccccc1,2.960311525
572,COC(=O)CCC(=O)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2cc(Cl)sc21,4.810931094
573,O=C1CCc2cc(C(=O)CCN3CCC(Cc4ccccc4)CC3)ccc2N1,2.876794976
574,Sc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.450830492
575,COc1c(OC)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,3.49841808
576,CNCCCC12CCC(c3ccccc31)c1ccccc12,2.562310086
577,Cc1onc2c(=O)n(C)nc(-c3ccccc3)c12,2.382467322
578,Clc1cccc([Si]23OCCN(CCO2)CCO3)c1,4.254669659
579,CCCCC(CC)COS(=O)(=O)O,1.707404994
580,ClC=C(Cl)Cl,1.358136524
581,ClC(Cl)(Cl)Cl,1.706152353
582,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.939909879
583,Nc1ccncc1,3.67263808
584,CNCCCC1c2ccccc2C=Cc2ccccc21,3.040378147
585,[O-][N+](=Nc1ccccc1)c1ccccc1,2.504766737
586,O=C(Nc1nnc(CCN2c3ccccc3Sc3ccccc32)s1)c1ccccc1,2.125501944
587,Nc1ccc(N)cc1,2.996575931
588,CCON(CC)N=O,2.072382262
589,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,3.844055801
590,O=c1[nH]c2ccccc2o1,2.285628025
591,O=C(O)CCCCCCl,1.689288674
592,O=C(O)c1ccccc1O,2.043352845
593,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,1.670862212
594,CS(=O)(=O)OCCCN(CCCOS(C)(=O)=O)c1ccccc1,3.983071702
595,CC(Cc1ccccc1)N(C)Cc1ccccc1,3.174935222
596,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc([S+](C)[O-])cc1,3.130355702
597,c1ccc2[nH]c(-c3cscn3)nc2c1,1.890444757
598,O=C(C(F)(F)Cl)C(F)(F)Cl,3.513370448
599,CCOCCC(=O)O,1.391126319
600,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1.396670141
601,CC(=O)c1cccc(N)c1,1.859025855
602,NCCCn1ccnc1,1.847097598
603,C=CN1CCCC1=O,1.949671437
604,CCO[Si](CS)(OCC)OCC,1.916445691
605,CCN(CCO)C(=S)NP(=S)(OC)OC,4.204649754
606,CCCCCOC(=O)CCC,1.199275591
607,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.69920913
608,Clc1ccc(Cl)c(Cl)c1,2.312302314
609,FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.944697573
610,N#Cc1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1,5.010001206
611,CNC(=S)N(C)C,2.572948765
612,CC[N+]1(CC)CCCO1,2.938556415
613,Nc1ccc(C(=O)O)c(O)c1,1.281990148
614,COP(=S)(Cl)OC,2.473249009
615,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,1.591648783
616,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,2.28563481
617,O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.909682591
618,C1CCC2OCCOCCOCCOC3CCCCC3OCCOCCOCCOC2C1,3.788270213
619,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,2.040792555
620,CCCOc1ccc(C=CC(=O)OCC)cc1OC,2.431792814
621,CCCCC=CC=CC=CCCCCCCCC(=O)OC,1.591009667
622,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,2.972687839
623,c1cncc(CSSCc2cccnc2)c1,2.062671169
624,O=C(O)Cc1ccc(-c2ccccc2)cc1,3.111999759
625,ClCCOP(OCCCl)OCCCl,3.367963893
626,CC(C)CON=O,2.400563259
627,CCC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,2.240472803
628,O=NN1CCN(N=O)CC1,2.954646457
629,O=C(c1ccc(Cl)cc1)c1ccccc1-c1ncc[nH]1,2.673220643
630,OCCNCCOc1ccc(C(=C(c2ccccc2)C(F)(F)F)c2ccccc2)cc1,2.484773542
631,ClCC1COC(C(Cl)(Cl)Cl)O1,2.380053781
632,CCCNC(=N)C(OCC)c1ccccc1,2.618770168
633,CN(C)[N+](=O)[O-],1.915223901
634,C=C(C)C(=O)OCC1CO1,2.485306132
635,C=CCN1CCc2nc(N)sc2CC1,2.71550153
636,CCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1,3.149270855
637,OCC(CO)(CO)CO,1.204231643
638,O=C(Cl)c1cccc(C(=O)Cl)c1,1.965124699
639,COc1ccc(C)cc1N,1.975929128
640,COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,3.269066162
641,CNC(=O)Oc1cc(C)ccc1C(C)C,2.617572729
642,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,2.302397392
643,CC(C)OP(OC(C)C)OC(C)C,2.49443415
644,CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CCO,1.708212049
645,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,3.088802633
646,O=[N+]([O-])c1cc(Br)cc2[nH]c(C(F)(F)F)nc12,5.401497208
647,CNC(=O)CCS,2.212913316
648,COC(=NC#N)OC,1.88120961
649,CC(=O)Oc1ccccc1C=CC(=O)O,1.815971789
650,C=CCOc1ccccc1OC(=O)NC,3.015420536
651,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)O,2.068108472
652,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,1.540566309
653,C=C[Si](Cl)(Cl)CC,1.738825362
654,CCOP(=O)(OCC)OP(=S)(CCl)OCC(C)C,3.789490973
655,O=C(O)C(F)(F)C(F)F,1.231488029
656,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,2.880483611
657,CCCCN(CCCC)C(=O)CF,3.708889236
658,COC=CC=C(C#N)C#N,2.826521831
659,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,1.934130371
660,N#Cc1ccc(F)cc1C#N,4.018593516
661,CN(C)N=Nc1ccc(C(=O)O)cc1,2.780870631
662,CCCCCCCCCl,1.172200362
663,Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1,2.726997031
664,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.435291717
665,Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,1.664167941
666,N#CCCN1CC=C(c2cccc(C(F)(F)F)c2)CC1,2.735805023
667,OCCCc1ccccc1,1.772430139
668,CCCCNP(N)(N)=S,1.772572147
669,CC(C)c1ccccc1,1.704222788
670,CC[S+]([O-])CCOP(=S)(OC)OC,2.613295528
671,N#CCC(=O)O,1.835264461
672,CCCCOC(=O)CCCOc1ccc(Cl)cc1Cl,3.007464698
673,O=C1CCOc2ccccc21,1.747979959
674,N=C1NC2C(COC(N)=O)NC(=N)N3CCC(O)(O)C23N1,6.197340056
675,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,2.819074293
676,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,2.90217701
677,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,3.344061076
678,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,4.549500756
679,CN(C)C(=O)Nc1ccc(Cl)cc1,2.129008771
680,CCC(C)OCCO,2.174902195
681,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,2.539480419
682,CI,3.183618793
683,CCCCOCCOCCCO,1.533494208
684,ClCC(Cl)=C(Cl)C(Cl)Cl,2.684626684
685,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,1.934864735
686,CCCCSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.71241257
687,COP(C)(=S)Oc1ccc([S+](C)[O-])c(C)c1,4.967446567
688,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,2.488318091
689,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2.200812492
690,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,2.593928171
691,C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,2.204248402
692,FC(F)(Cl)C(F)(Cl)Cl,1.272668219
693,CCc1nn(-c2ccc(F)cc2)c2c1CC=NC2=O,2.836354503
694,Clc1cc(Cl)c(N=NC(Cl)c2ccccc2)c(Cl)c1,2.66766493
695,CC(=O)c1ccccc1[N+](=O)[O-],2.013753336
696,CC(C)C1=Nc2ccccc2C1C(=N)c1cccnc1,2.876455384
697,O=NN(CCF)C(=O)NC1CCCCC1,4.069776062
698,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.965626775
699,O=NN(C1CCCCC1)C1CCCCC1,1.447821375
700,O=C(c1ccccc1)N1CCN=C1Nc1c(Cl)cccc1Cl,3.690867131
701,O=C(O)CCCCCCI,2.058132731
702,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,2.788365029
703,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,2.386017423
704,CNC(=O)ON=CC(C)(C)OC,4.064956892
705,CCCCNC(=O)OCC#CI,2.30991609
706,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,2.830388848
707,C=CCCC=O,2.132497249
708,CCN(Cc1ccccc1)N=O,2.817454303
709,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,1.468800592
710,CN(C)CCN1C(=O)c2ccccc2Nc2cc(Cl)ccc21,3.115602261
711,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,5.148220011
712,CN(N=O)C(C)(C)c1ccccc1,1.928773696
713,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,2.414988
714,CNC(=O)ON=C(C)SC,3.71872664
715,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,1.638088263
716,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,2.731932004
717,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)c1ccncc1,2.145154163
718,CCCOC(=O)c1cc(O)c(O)c(O)c1,1.864349428
719,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.62591614
720,CC(C)c1cc(Oc2c(I)cc(CC(=O)O)cc2I)ccc1O,4.998484567
721,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,4.161692553
722,CC(C)=CCCC(C)CCO,1.656053738
723,CCCCS,1.779071943
724,CCCCCCCCC=CCCCCCCCCNCCCN,2.673756063
725,FC(F)(F)c1nc2c(C(F)(F)F)cc(Cl)cc2[nH]1,5.240155131
726,CSCC(=O)N(C)C(=O)Oc1ccccc1OC(C)C,2.660392559
727,CCCC(C)C1(CC)C(=O)N=C(O)NC1=O,3.270062215
728,COP(=O)(OC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,3.526011868
729,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,2.537171295
730,CCOC(C1=NCC(C)(C)CN1)c1ccc(Cl)cc1,3.169641956
731,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,2.794259525
732,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,2.942235724
733,COP(=S)(OC)Oc1cc(C)n(C)c(=O)c1,5.51189161
734,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,3.620694802
735,CC(C)CC(C)OC(=O)CC(C(=O)OC(C)CC(C)C)S(=O)(=O)O,2.32100749
736,CCOP(=O)(OCC)SCS(=O)(=O)CC,5.742436029
737,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,1.852009462
738,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.672106737
739,C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])cc1,3.982970461
740,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,1.990169522
741,CCN(CC)CCNC(=O)c1ccc(N)cc1,2.106861317
742,Cc1ccc(N(C)C)cc1,2.019410288
743,CN(C)CCN(Cc1ccccc1)c1ccccn1,2.73598853
744,CCN(CC)Cc1cc(-c2ccccc2)ccc1O,3.959996539
745,CC(=O)CCc1ccc(-c2ccccc2)cc1,2.337997858
746,CCC1(C)CC(=O)NC1=O,1.889671027
747,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,1.843715773
748,C=CC(C)(CCC=C(C)C)OC(C)=O,1.292854748
749,CC(C)CC(=O)CC(C)C,1.410302719
750,OC1(c2ccccc2)c2ccccc2C2=NCCN21,2.92134133
751,CCN(CC)C(=O)c1nnn(-c2ccccc2)c1C,2.713196434
752,O=C(O)c1ccc2c(c1)C(=O)OC2=O,1.847423494
753,CC(C)(O)CCC(C)(C)O,1.72554589
754,CCCSP(=O)(OC)SCCC,4.526033141
755,CC(=O)C=O,1.717833252
756,CNC(=S)C=Cc1ccc2c(c1)OCO2,2.983216289
757,CC(=O)CCc1ccccc1,1.665712877
758,CC(C)(C)C(=O)O,1.847798087
